date,tq,temp,wind
2018年10月2日,晴/晴,24℃/10℃,北风1-2级/北风1-2级
2018年10月3日,晴/晴,26℃/10℃,北风1-2级/北风1-2级
2018年10月4日,晴/晴,25℃/12℃,东南风1-2级/东南风1-2级
2018年10月5日,多云/多云,24℃/14℃,南风1-2级/南风1-2级
2018年10月6日,晴/晴,20℃/8℃,北风3-4级/北风3-4级
2018年10月7日,晴/晴,21℃/7℃,西南风1-2级/西南风1-2级
2018年10月8日,多云/多云,21℃/9℃,东北风1-2级/东北风1-2级
2018年10月9日,晴/晴,16℃/3℃,西北风4-5级/西北风4-5级
2018年10月10日,多云/晴,17℃/4℃,东北风1-2级/东北风1-2级
2018年10月11日,晴/多云,18℃/5℃,西南风1-2级/西南风1-2级
2018年10月12日,多云/多云,20℃/8℃,西南风1-2级/西南风1-2级
2018年10月13日,晴/晴,20℃/8℃,西南风1-2级/西南风1-2级
2018年10月14日,多云/多云,20℃/10℃,南风1-2级/南风1-2级
2018年10月15日,小雨/小雨,17℃/11℃,北风1-2级/北风1-2级
2018年10月16日,多云/晴,17℃/7℃,北风1-2级/北风1-2级
2018年10月17日,晴/晴,18℃/5℃,北风1-2级/北风1-2级
2018年10月18日,晴/晴,18℃/5℃,南风1-2级/南风1-2级
2018年10月19日,晴/多云,19℃/5℃,南风1-2级/南风1-2级
2018年10月20日,多云/多云,18℃/7℃,南风1-2级/南风1-2级
2018年10月21日,多云/晴,17℃/6℃,东南风1-2级/东南风1-2级
2018年10月22日,多云/晴,19℃/5℃,西北风1-2级/西北风1-2级
2018年10月23日,晴/晴,19℃/4℃,西南风1-2级/西南风1-2级
2018年10月24日,晴/多云,21℃/6℃,南风1-2级/南风1-2级
2018年10月25日,多云/晴,16℃/8℃,西风1-2级/西风1-2级
2018年10月26日,晴/晴,14℃/3℃,西北风4-5级/西北风4-5级
2018年10月27日,晴/多云,17℃/5℃,西南风1-2级/西南风1-2级
2018年10月28日,多云/多云,18℃/4℃,西北风4-5级/西北风4-5级
2018年10月29日,晴/晴,15℃/3℃,西北风3-4级/西北风3-4级
2018年10月30日,晴/晴,16℃/1℃,北风1-2级/北风1-2级
2018年10月31日,晴/晴,17℃/3℃,西南风1-2级/西南风1-2级
2018年11月1日,晴/晴,17℃/3℃,南风1-2级/南风1-2级
2018年11月2日,晴/晴,15℃/4℃,南风1-2级/南风1-2级
2018年11月3日,多云/多云,16℃/6℃,南风1-2级/南风1-2级
2018年11月4日,小雨/多云,11℃/2℃,北风3-4级/北风3-4级
2018年11月5日,多云/多云,10℃/2℃,东北风1-2级/东北风1-2级
2018年11月6日,多云/多云,12℃/0℃,东北风1-2级/东北风1-2级
2018年11月7日,多云/多云,12℃/2℃,南风1-2级/南风1-2级
2018年11月8日,晴/晴,14℃/2℃,西南风1-2级/西南风1-2级
2018年11月9日,晴/多云,16℃/1℃,西北风3-4级/西北风3-4级
2018年11月10日,多云/多云,11℃/2℃,东南风1-2级/东南风1-2级
2018年11月11日,晴/晴,14℃/1℃,西南风1-2级/西南风1-2级
2018年11月12日,晴/晴,14℃/2℃,西南风1-2级/西南风1-2级
2018年11月13日,多云/多云,13℃/5℃,东南风1-2级/东南风1-2级
2018年11月14日,雾/多云,11℃/5℃,南风1-2级/南风1-2级
2018年11月15日,阴/多云,10℃/1℃,北风3-4级/北风3-4级
2018年11月16日,晴/多云,8℃/-2℃,北风1-2级/北风1-2级
2018年11月17日,多云/晴,9℃/-2℃,南风1-2级/南风1-2级
2018年11月18日,晴/晴,11℃/-3℃,西北风3-4级/西北风3-4级
2018年11月19日,晴/多云,10℃/-2℃,西南风1-2级/西南风1-2级
2018年11月20日,多云/多云,10℃/-1℃,东北风3-4级/东北风3-4级
2018年11月21日,晴/晴,9℃/-3℃,西北风3-4级/西北风3-4级
2018年11月22日,晴/多云,8℃/-3℃,南风1-2级/南风1-2级
2018年11月23日,多云/多云,7℃/0℃,东北风1-2级/东北风1-2级
2018年11月24日,晴/晴,10℃/-3℃,西南风1-2级/西南风1-2级
2018年11月25日,晴/晴,10℃/-3℃,西南风1-2级/西南风1-2级
2018年11月26日,浮尘/多云,10℃/0℃,西南风1-2级/西南风1-2级
2018年11月27日,晴/多云,9℃/-3℃,北风3-4级/北风3-4级
2018年11月28日,晴/晴,8℃/-3℃,北风1-2级/北风1-2级
2018年11月29日,晴/晴,7℃/-4℃,南风1-2级/南风1-2级
2018年11月30日,晴/晴,8℃/-3℃,西南风1-2级/西南风1-2级
2018年12月1日,多云/多云,7℃/0℃,东南风1-2级/东南风1-2级
2018年12月2日,雾/多云,8℃/2℃,北风1-2级/北风1-2级
2018年12月3日,多云/多云,8℃/-3℃,北风3-4级/北风3-4级
2018年12月4日,晴/多云,4℃/-6℃,西北风3-4级/西北风3-4级
2018年12月5日,阴/多云,0℃/-4℃,南风1-2级/南风1-2级
2018年12月6日,晴/晴,-2℃/-9℃,西北风4-5级/西北风4-5级
2018年12月7日,晴/晴,-5℃/-10℃,西北风4-5级/西北风4-5级
2018年12月8日,晴/多云,-2℃/-10℃,西北风3-4级/西北风3-4级
2018年12月9日,多云/晴,-1℃/-10℃,西南风1-2级/西南风1-2级
2018年12月10日,多云/多云,0℃/-7℃,东南风1-2级/东南风1-2级
2018年12月11日,晴/晴,-1℃/-10℃,西北风4-5级/西北风4-5级
2018年12月12日,晴/晴,1℃/-8℃,西南风1-2级/西南风1-2级
2018年12月13日,晴/晴,3℃/-7℃,北风3-4级/北风3-4级
2018年12月14日,晴/多云,4℃/-6℃,南风1-2级/南风1-2级
2018年12月15日,霾/霾,2℃/-6℃,西风1-2级/西风1-2级
2018年12月16日,晴/晴,7℃/-4℃,西北风3-4级/西北风3-4级
2018年12月17日,晴/晴,8℃/-5℃,西南风1-2级/西南风1-2级
2018年12月18日,晴/晴,9℃/-4℃,北风1-2级/北风1-2级
2018年12月19日,晴/多云,8℃/-5℃,北风1-2级/北风1-2级
2018年12月20日,多云/霾,6℃/-4℃,东南风1-2级/东南风1-2级
2018年12月21日,多云/多云,9℃/-2℃,西南风1-2级/西南风1-2级
2018年12月22日,多云/多云,8℃/-6℃,北风1-2级/北风1-2级
2018年12月23日,晴/晴,0℃/-9℃,北风3-4级/北风3-4级
2018年12月24日,晴/晴,2℃/-8℃,西南风1-2级/西南风1-2级
2018年12月25日,晴/晴,3℃/-9℃,北风3-4级/北风3-4级
2018年12月26日,晴/多云,-2℃/-11℃,东风1-2级/东风1-2级
2018年12月27日,多云/晴,-6℃/-12℃,北风4-5级/北风4-5级
2018年12月28日,晴/晴,-4℃/-11℃,西北风3-4级/西北风3-4级
2018年12月29日,晴/晴,-3℃/-12℃,北风1-2级/北风1-2级
2018年12月30日,晴/多云,-2℃/-11℃,北风1-2级/北风1-2级
2018年12月31日,多云/多云,-2℃/-10℃,南风1-2级/南风1-2级
2019年1月1日,晴/多云,1℃/-10℃,北风1-2级/北风1-2级
2019年1月2日,多云/多云,1℃/-9℃,南风1-2级/南风1-2级
2019年1月3日,霾/霾,2℃/-7℃,西南风1-2级/西南风1-2级
2019年1月4日,晴/晴,2℃/-7℃,北风3-4级/北风3-4级
2019年1月5日,多云/多云,0℃/-8℃,北风1-2级/北风1-2级
2019年1月6日,晴/多云,3℃/-7℃,西南风1-2级/西南风1-2级
2019年1月7日,多云/多云,2℃/-7℃,北风3-4级/北风3-4级
2019年1月8日,晴/晴,1℃/-10℃,北风3-4级/北风3-4级
2019年1月9日,多云/晴,2℃/-9℃,西南风3-4级/西南风3-4级
2019年1月10日,晴/多云,4℃/-7℃,西南风1-2级/西南风1-2级
2019年1月11日,霾/霾,5℃/-6℃,西南风1-2级/西南风1-2级
2019年1月12日,霾/霾,5℃/-5℃,北风3-4级/北风3-4级
2019年1月13日,晴/霾,6℃/-7℃,北风3-4级/北风3-4级
2019年1月14日,多云/多云,6℃/-8℃,北风3-4级/北风3-4级
2019年1月15日,晴/晴,-2℃/-10℃,北风3-4级/北风3-4级
2019年1月16日,晴/晴,2℃/-8℃,西南风1-2级/西南风1-2级
2019年1月17日,晴/霾,5℃/-7℃,北风1-2级/北风1-2级
2019年1月18日,多云/多云,6℃/-6℃,西南风1-2级/西南风1-2级
2019年1月19日,多云/多云,4℃/-5℃,北风1-2级/北风1-2级
2019年1月20日,晴/晴,5℃/-7℃,西北风3-4级/西北风3-4级
2019年1月21日,晴/晴,9℃/-4℃,北风1-2级/北风1-2级
2019年1月22日,晴/晴,10℃/-3℃,北风3-4级/北风3-4级
2019年1月23日,晴/晴,10℃/-4℃,东南风1-2级/东南风1-2级
2019年1月24日,多云/多云,5℃/-5℃,东北风1-2级/东北风1-2级
2019年1月25日,晴/晴,5℃/-6℃,北风3-4级/北风3-4级
2019年1月26日,晴/多云,5℃/-5℃,西南风1-2级/西南风1-2级
2019年1月27日,多云/晴,7℃/-5℃,西北风3-4级/西北风3-4级
2019年1月28日,晴/多云,6℃/-4℃,南风1-2级/南风1-2级
2019年1月29日,多云/多云,6℃/-4℃,西南风1-2级/西南风1-2级
2019年1月30日,多云/多云,3℃/-7℃,北风4-5级/北风4-5级
2019年1月31日,多云/多云,2℃/-8℃,西南风1-2级/西南风1-2级
2019年2月1日,晴/多云,6℃/-5℃,西南风1-2级/西南风1-2级
2019年2月2日,多云/多云,3℃/-3℃,南风1-2级/南风1-2级
2019年2月3日,多云/晴,7℃/-7℃,北风3-4级/北风3-4级
2019年2月4日,晴/晴,4℃/-6℃,北风1-2级/北风1-2级
2019年2月5日,多云/霾,1℃/-5℃,东南风1-2级/东南风1-2级
2019年2月6日,小雪/多云,0℃/-7℃,东风1-2级/东风1-2级
2019年2月7日,多云/多云,-3℃/-10℃,西南风1-2级/西南风1-2级
2019年2月8日,多云/晴,-1℃/-7℃,西南风1-2级/西南风1-2级
2019年2月9日,多云/多云,0℃/-8℃,西南风1-2级/西南风1-2级
2019年2月10日,多云/多云,-1℃/-8℃,西南风1-2级/西南风1-2级
2019年2月11日,多云/多云,3℃/-6℃,北风1-2级/北风1-2级
2019年2月12日,小雪/多云,-3℃/-7℃,东风1-2级/东风1-2级
2019年2月13日,多云/多云,1℃/-6℃,东北风3-4级/东北风3-4级
2019年2月14日,小雪/多云,-3℃/-6℃,南风1-2级/南风1-2级
2019年2月15日,晴/晴,2℃/-7℃,西北风4-5级/西北风4-5级
2019年2月16日,晴/晴,3℃/-6℃,北风3-4级/北风3-4级
2019年2月17日,晴/多云,6℃/-4℃,北风1-2级/北风1-2级
2019年2月18日,阴/阴,4℃/-3℃,南风1-2级/南风1-2级
2019年2月19日,晴/晴,7℃/-4℃,西北风1-2级/西北风1-2级
2019年2月20日,晴/晴,9℃/-4℃,西南风1-2级/西南风1-2级
2019年2月21日,晴/多云,11℃/-3℃,西南风1-2级/西南风1-2级
2019年2月22日,霾/霾,10℃/-2℃,北风1-2级/北风1-2级
2019年2月23日,霾/霾,12℃/-2℃,南风1-2级/南风1-2级
2019年2月24日,晴/多云,13℃/-1℃,东北风1-2级/东北风1-2级
2019年2月25日,多云/多云,11℃/-2℃,南风1-2级/南风1-2级
2019年2月26日,多云/多云,10℃/-2℃,东南风1-2级/东南风1-2级
2019年2月27日,晴/晴,12℃/-2℃,西南风1-2级/西南风1-2级
2019年2月28日,晴/晴,14℃/-1℃,北风1-2级/北风1-2级
2019年3月1日,晴/晴,15℃/1℃,南风1-2级/南风1-2级
2019年3月2日,霾/霾,15℃/3℃,西南风3-4级/西南风3-4级
2019年3月3日,霾/霾,14℃/1℃,西南风1-2级/西南风1-2级
2019年3月4日,多云/多云,16℃/2℃,北风1-2级/北风1-2级
2019年3月5日,晴/晴,17℃/4℃,西北风3-4级/西北风3-4级
2019年3月6日,晴/晴,11℃/-2℃,北风4-5级/北风4-5级
2019年3月7日,晴/晴,13℃/-1℃,西南风1-2级/西南风1-2级
2019年3月8日,多云/多云,14℃/3℃,南风1-2级/南风1-2级
2019年3月9日,阴/多云,12℃/2℃,北风1-2级/北风1-2级
2019年3月10日,小雨/多云,13℃/2℃,北风1-2级/北风1-2级
2019年3月11日,晴/晴,16℃/1℃,西北风4-5级/西北风4-5级
2019年3月12日,晴/晴,12℃/1℃,西北风3-4级/西北风3-4级
2019年3月13日,多云/多云,16℃/2℃,西北风3-4级/西北风3-4级
2019年3月14日,多云/多云,16℃/4℃,西北风3-4级/西北风3-4级
2019年3月15日,多云/多云,14℃/0℃,南风3-4级/南风3-4级
2019年3月16日,晴/晴,19℃/2℃,西北风3-4级/西北风3-4级
2019年3月17日,晴/多云,20℃/4℃,西南风3-4级/西南风3-4级
2019年3月18日,多云/晴,21℃/6℃,南风1-2级/南风1-2级
2019年3月19日,多云/多云,25℃/12℃,南风3-4级/南风3-4级
2019年3月20日,小雨/多云,20℃/6℃,西北风1-2级/西北风1-2级
2019年3月21日,晴/晴,13℃/0℃,北风4-5级/北风4-5级
2019年3月22日,晴/晴,15℃/3℃,西北风3-4级/西北风3-4级
2019年3月23日,晴/晴,12℃/2℃,西南风1-2级/西南风1-2级
2019年3月24日,晴/晴,19℃/4℃,西南风3-4级/西南风3-4级
2019年3月25日,晴/晴,22℃/5℃,西北风3-4级/西北风3-4级
2019年3月26日,晴/晴,19℃/4℃,东南风1-2级/东南风1-2级
2019年3月27日,多云/多云,21℃/4℃,东北风3-4级/东北风3-4级
2019年3月28日,多云/多云,11℃/2℃,南风1-2级/南风1-2级
2019年3月29日,小雨/晴,13℃/4℃,西北风3-4级/西北风3-4级
2019年3月30日,晴/晴,12℃/0℃,西北风4-5级/西北风4-5级
2019年3月31日,多云/多云,16℃/2℃,西北风3-4级/西北风3-4级
2019年4月1日,晴/多云,16℃/4℃,南风1-2级/南风1-2级
2019年4月2日,晴/晴,19℃/3℃,东北风1-2级/东北风1-2级
2019年4月3日,晴/晴,21℃/8℃,西南风3-4级/西南风3-4级
2019年4月4日,扬沙/多云,28℃/9℃,南风3-4级/南风3-4级
2019年4月5日,扬沙/多云,21℃/8℃,东南风3-4级/东南风3-4级
2019年4月6日,多云/晴,19℃/6℃,南风3-4级/南风3-4级
2019年4月7日,多云/多云,19℃/7℃,南风1-2级/南风1-2级
2019年4月8日,多云/小雨,17℃/5℃,南风3-4级/南风3-4级
2019年4月9日,小雨/多云,9℃/3℃,北风3-4级/北风3-4级
2019年4月10日,多云/多云,18℃/9℃,北风1-2级/北风1-2级
2019年4月11日,多云/多云,19℃/6℃,南风1-2级/南风1-2级
2019年4月12日,多云/多云,22℃/9℃,西南风4-5级/西南风4-5级
2019年4月13日,多云/晴,23℃/7℃,北风3-4级/北风3-4级
2019年4月14日,晴/晴,23℃/8℃,西南风3-4级/西南风3-4级
2019年4月15日,多云/多云,26℃/12℃,南风3-4级/南风3-4级
2019年4月16日,晴/晴,26℃/13℃,南风3-4级/南风3-4级
2019年4月17日,晴/多云,28℃/16℃,西南风3-4级/西南风3-4级
2019年4月18日,多云/多云,23℃/10℃,东北风3-4级/东北风3-4级
2019年4月19日,多云/小雨,20℃/10℃,南风1-2级/南风1-2级
2019年4月20日,小雨/多云,15℃/8℃,北风1-2级/北风1-2级
2019年4月21日,晴/晴,22℃/8℃,南风3-4级/南风3-4级
2019年4月22日,多云/多云,26℃/14℃,南风3-4级/南风3-4级
2019年4月23日,多云/多云,27℃/15℃,东南风3-4级/东南风3-4级
2019年4月24日,小雨/小雨,19℃/9℃,东北风4-5级/东北风4-5级
2019年4月25日,多云/多云,18℃/8℃,东北风1-2级/东北风1-2级
2019年4月26日,晴/多云,20℃/10℃,西南风1-2级/西南风1-2级
2019年4月27日,小雨/多云,15℃/6℃,西南风3-4级/西南风3-4级
2019年4月28日,多云/多云,18℃/9℃,南风3-4级/南风3-4级
2019年4月29日,多云/多云,23℃/13℃,西南风3-4级/西南风3-4级
2019年4月30日,多云/多云,24℃/12℃,北风4-5级/北风4-5级
2019年5月1日,晴/晴,28℃/10℃,西南风3-4级/西南风3-4级
2019年5月2日,晴/多云,29℃/14℃,西南风3-4级/西南风3-4级
2019年5月3日,多云/多云,28℃/16℃,南风3-4级/南风3-4级
2019年5月4日,小雨/阴,28℃/16℃,南风1-2级/南风1-2级
2019年5月5日,晴/晴,23℃/10℃,北风4-5级/北风4-5级
2019年5月6日,晴/晴,25℃/10℃,西南风3-4级/西南风3-4级
2019年5月7日,晴/多云,28℃/14℃,西南风3-4级/西南风3-4级
2019年5月8日,多云/多云,25℃/13℃,东北风1-2级/东北风1-2级
2019年5月9日,晴/多云,30℃/14℃,西南风1-2级/西南风1-2级
2019年5月10日,多云/多云,30℃/14℃,南风3-4级/南风3-4级
2019年5月11日,多云/多云,29℃/14℃,西南风1-2级/西南风1-2级
2019年5月12日,雷阵雨/晴,25℃/11℃,北风3-4级/北风3-4级
2019年5月13日,晴/晴,26℃/12℃,西南风3-4级/西南风3-4级
2019年5月14日,多云/多云,29℃/16℃,南风1-2级/南风1-2级
2019年5月15日,雷阵雨/多云,28℃/16℃,西南风3-4级/西南风3-4级
2019年5月16日,晴/晴,32℃/19℃,西南风3-4级/西南风3-4级
2019年5月17日,多云/阴,31℃/20℃,东南风3-4级/东南风3-4级
2019年5月18日,小雨/小雨,27℃/18℃,东南风3-4级/东南风3-4级
2019年5月19日,多云/晴,27℃/13℃,西北风4-5级/西北风4-5级
2019年5月20日,晴/晴,26℃/13℃,西北风4-5级/西北风4-5级
2019年5月21日,晴/晴,32℃/14℃,西北风3-4级/西北风3-4级
2019年5月22日,晴/晴,35℃/17℃,西南风3-4级/西南风3-4级
2019年5月23日,晴/多云,37℃/21℃,南风3-4级/南风3-4级
2019年5月24日,多云/多云,35℃/21℃,南风3-4级/南风3-4级
2019年5月25日,多云/雷阵雨,35℃/22℃,南风3-4级/南风3-4级
2019年5月26日,小雨/多云,26℃/17℃,北风3-4级/北风3-4级
2019年5月27日,晴/晴,29℃/14℃,北风4-5级/北风4-5级
2019年5月28日,晴/晴,32℃/16℃,西南风3-4级/西南风3-4级
2019年5月29日,晴/多云,33℃/22℃,南风1-2级/南风1-2级
2019年5月30日,多云/晴,30℃/15℃,东北风3-4级/东北风3-4级
2019年5月31日,晴/多云,31℃/19℃,南风3-4级/南风3-4级
2019年6月1日,雷阵雨/多云,29℃/18℃,西风1-2级/西风1-2级
2019年6月2日,雷阵雨/小雨,32℃/20℃,南风1-2级/南风1-2级
2019年6月3日,多云/多云,34℃/19℃,南风1-2级/南风1-2级
2019年6月4日,雷阵雨/多云,27℃/19℃,东南风1-2级/东南风1-2级
2019年6月5日,多云/多云,31℃/19℃,西南风3-4级/西南风3-4级
2019年6月6日,小雨/多云,26℃/18℃,东风1-2级/东风1-2级
2019年6月7日,多云/雷阵雨,31℃/21℃,南风3-4级/南风3-4级
2019年6月8日,雷阵雨/晴,33℃/20℃,西南风3-4级/西南风3-4级
2019年6月9日,晴/晴,31℃/18℃,东北风4-5级/东北风4-5级
2019年6月10日,晴/晴,33℃/18℃,东南风3-4级/东南风3-4级
2019年6月11日,晴/多云,32℃/20℃,南风3-4级/南风3-4级
2019年6月12日,多云/雷阵雨,33℃/22℃,南风1-2级/南风1-2级
2019年6月13日,小雨/晴,29℃/20℃,南风1-2级/南风1-2级
2019年6月14日,晴/晴,35℃/20℃,东北风3-4级/东北风3-4级
2019年6月15日,多云/雷阵雨,32℃/19℃,东南风3-4级/东南风3-4级
2019年6月16日,小雨/多云,23℃/18℃,东南风1-2级/东南风1-2级
2019年6月17日,多云/多云,29℃/20℃,南风1-2级/南风1-2级
2019年6月18日,雷阵雨/雷阵雨,33℃/22℃,南风1-2级/南风1-2级
2019年6月19日,多云/晴,31℃/22℃,南风1-2级/南风1-2级
2019年6月20日,多云/晴,35℃/23℃,南风1-2级/南风1-2级
2019年6月21日,多云/多云,32℃/21℃,东南风1-2级/东南风1-2级
2019年6月22日,晴/晴,34℃/22℃,南风1-2级/南风1-2级
2019年6月23日,晴/多云,35℃/23℃,南风3-4级/南风3-4级
2019年6月24日,多云/多云,37℃/23℃,南风3-4级/南风3-4级
2019年6月25日,多云/多云,36℃/25℃,南风3-4级/南风3-4级
2019年6月26日,多云/多云,35℃/23℃,南风3-4级/南风3-4级
2019年6月27日,多云/雷阵雨,33℃/23℃,北风1-2级/北风1-2级
2019年6月28日,多云/多云,32℃/22℃,南风1-2级/南风1-2级
2019年6月29日,多云/晴,35℃/23℃,西北风4-5级/西北风4-5级
2019年6月30日,晴/晴,33℃/21℃,北风3-4级/北风3-4级
2019年7月1日,晴/多云,35℃/22℃,北风1-2级/北风1-2级
2019年7月2日,雷阵雨/晴,35℃/23℃,南风1-2级/南风1-2级
2019年7月3日,晴/晴,36℃/24℃,南风1-2级/南风1-2级
2019年7月4日,晴/多云,38℃/25℃,南风3-4级/南风3-4级
